track,scrobbles,user
Thursday - I Am The Killer,33,TheRudeDuck
Unwound - Off This Century,33,TheRudeDuck
Yes - Heart Of The Sunrise - Remastered Version,33,TheRudeDuck
Babe Rainbow - Charms Travel,32,TheRudeDuck
Cursive - A Gentleman Caller,32,TheRudeDuck
Cursive - Bloody Murderer,32,TheRudeDuck
Dabin - Embers feat. Jill Harris,32,TheRudeDuck
Deftones - Feiticeira,32,TheRudeDuck
Foo Fighters - See You,32,TheRudeDuck
Fugazi - 23 Beats Off,32,TheRudeDuck
Fuzz - Preacher,32,TheRudeDuck
Grizzly Bear - Little Brother,32,TheRudeDuck
Grizzly Bear - Sleeping Ute,32,TheRudeDuck
"Iceage - Glassy Eyed, Dormant and Veiled",32,TheRudeDuck
Kendrick Lamar - good kid,32,TheRudeDuck
Kendrick Lamar - Hood Politics,32,TheRudeDuck
Kendrick Lamar - PRIDE.,32,TheRudeDuck
Kyuss - Gardenia,32,TheRudeDuck
La Dispute - Said the King to the River,32,TheRudeDuck
Mac DeMarco - Salad Days,32,TheRudeDuck
Parquet Courts - I Was Just Here,32,TheRudeDuck
Queens of the Stone Age - Another Love Song,32,TheRudeDuck
Radiohead - 2 + 2 = 5,32,TheRudeDuck
Radiohead - Bones,32,TheRudeDuck
Sufjan Stevens - Come on! Feel the Illinoise! Part I: The World's Columbian Exposition Part II: Carl Sandburg Visits Me in a Dream,32,TheRudeDuck
Thee Oh Sees - Toe Cutter - Thumb Buster,32,TheRudeDuck
Tool - Schism,32,TheRudeDuck
Beck - Lost Cause,31,TheRudeDuck
Crumb - Cracking,31,TheRudeDuck
Deerhunter - Helicopter,31,TheRudeDuck
Frank Ocean - Godspeed,31,TheRudeDuck
Fugazi - Greed,31,TheRudeDuck
Fugazi - No Surprise,31,TheRudeDuck
Kendrick Lamar - HUMBLE.,31,TheRudeDuck
King Crimson - 21st Century Schizoid Man,31,TheRudeDuck
King Gizzard & The Lizard Wizard - Her And I (Slow Jam 2),31,TheRudeDuck
Mat Zo - Lights Out,31,TheRudeDuck
Metallica - ...and Justice for All,31,TheRudeDuck
Metallica - Battery,31,TheRudeDuck
Mild High Club - Cary Me Back,31,TheRudeDuck
Queens of the Stone Age - Battery Acid,31,TheRudeDuck
Queens of the Stone Age - If Only,31,TheRudeDuck
Queens of the Stone Age - Make It Wit Chu,31,TheRudeDuck
Radiohead - The National Anthem,31,TheRudeDuck
Real Estate - Three Blocks,31,TheRudeDuck
Run the Jewels - Oh Mama,31,TheRudeDuck
Soundgarden - My Wave,31,TheRudeDuck
Sufjan Stevens - Casimir Pulaski Day,31,TheRudeDuck
Them Crooked Vultures - No One Loves Me & Neither Do I,31,TheRudeDuck
Thursday - A Hole In The World,31,TheRudeDuck
Thursday - Cross Out The Eyes,31,TheRudeDuck
Tool - Mantra,31,TheRudeDuck
"Tyler, The Creator - Foreword (feat. Rex Orange County)",31,TheRudeDuck
"Tyler, The Creator - I THINK",31,TheRudeDuck
"Tyler, The Creator - IGOR'S THEME",31,TheRudeDuck
Unwound - All Souls Day,31,TheRudeDuck
At the Drive-In - Extracurricular,30,TheRudeDuck
Babe Rainbow - Blue Hour,30,TheRudeDuck
Beck - Hotwax,30,TheRudeDuck
Beck - The New Pollution,30,TheRudeDuck
Crumb - Ghostride,30,TheRudeDuck
Deerhunter - Fountain Stairs,30,TheRudeDuck
Deftones - Change (In the House of Flies) - In The House Of Flies LP Version,30,TheRudeDuck
Deftones - Elite,30,TheRudeDuck
Foo Fighters - The Colour and the Shape,30,TheRudeDuck
Fugazi - Break,30,TheRudeDuck
Fugazi - Five Corporations,30,TheRudeDuck
Fugazi - Place Position,30,TheRudeDuck
Fugazi - Styrofoam,30,TheRudeDuck
Fugazi - Two Beats Off,30,TheRudeDuck
Grizzly Bear - Dory,30,TheRudeDuck
Grizzly Bear - Yet Again,30,TheRudeDuck
Kendrick Lamar - Complexion (A Zulu Love),30,TheRudeDuck
King Gizzard & The Lizard Wizard - Empty,30,TheRudeDuck
Led Zeppelin - Celebration Day - Remaster,30,TheRudeDuck
Mild High Club - Kokopelli,30,TheRudeDuck
Queens of the Stone Age - River in the Road,30,TheRudeDuck
Royal Blood - Figure It Out,30,TheRudeDuck
Royal Blood - You Can Be So Cruel,30,TheRudeDuck
Run the Jewels - Thursday in the Danger Room (feat. Kamasi Washington),30,TheRudeDuck
Thee Oh Sees - I Come From The Mountain,30,TheRudeDuck
"Them Crooked Vultures - Mind Eraser, No Chaser",30,TheRudeDuck
Thursday - Standing On The Edge Of Summer,30,TheRudeDuck
"Tyler, The Creator - GONE, GONE / THANK YOU",30,TheRudeDuck
"Tyler, The Creator - NEW MAGIC WAND",30,TheRudeDuck
"Tyler, The Creator - See You Again (feat. Kali Uchis)",30,TheRudeDuck
Unwound - Terminus,30,TheRudeDuck
Unwound - Usual Dosage,30,TheRudeDuck
Yes - Five Per Cent For Nothing - Remastered,30,TheRudeDuck
Beck - The Golden Age,29,TheRudeDuck
Beck - Where It's At,29,TheRudeDuck
Cursive - Harold Weathervein,29,TheRudeDuck
Death from Above 1979 - Going Steady,29,TheRudeDuck
Deerhunter - Coronado,29,TheRudeDuck
Deftones - Digital Bath,29,TheRudeDuck
Fuzz - Raise,29,TheRudeDuck
Glassjaw - Mu Empire,29,TheRudeDuck
Grimes - Genesis,29,TheRudeDuck
Iceage - Under the Sun,29,TheRudeDuck
Kendrick Lamar - DUCKWORTH.,29,TheRudeDuck
Kyuss - Asteroid,29,TheRudeDuck
La Dispute - New Storms for Older Lovers,29,TheRudeDuck
Led Zeppelin - The Rain Song - 2012 Remaster,29,TheRudeDuck
Men I Trust - Found Me,29,TheRudeDuck
Minutemen - Maybe Partying Will Help,29,TheRudeDuck
Minutemen - The Glory of Man,29,TheRudeDuck
Mission of Burma - Secrets,29,TheRudeDuck
Nick Drake - Things Behind the Sun,29,TheRudeDuck
of Montreal - Heimdalsgate Like A Promethean Curse,29,TheRudeDuck
Parquet Courts - Dust,29,TheRudeDuck
Parquet Courts - Paraphrased,29,TheRudeDuck
Queens of the Stone Age - Tension Head,29,TheRudeDuck
Radiohead - (Nice Dream),29,TheRudeDuck
Radiohead - Separator,29,TheRudeDuck
Rush - Something for Nothing,29,TheRudeDuck
Soundgarden - Fell on Black Days,29,TheRudeDuck
"Sufjan Stevens - Concerning the UFO Sighting Near Highland, Illinois",29,TheRudeDuck
Tame Impala - 'Cause I'm a Man,29,TheRudeDuck
The Knife - A Tooth for an Eye,29,TheRudeDuck
The Mars Volta - Televators,29,TheRudeDuck
Thrice - Paper Tigers,29,TheRudeDuck
"Tyler, The Creator - RUNNING OUT OF TIME",29,TheRudeDuck
"Tyler, The Creator - Sometimes...",29,TheRudeDuck
Unwound - Gravity Slips,29,TheRudeDuck
Alexisonfire - Keep It On Wax,28,TheRudeDuck
Babe Rainbow - Sunflower Sutra,28,TheRudeDuck
Beach House - The Hours,28,TheRudeDuck
Built to Spill - Randy Described Eternity,28,TheRudeDuck
deadmau5 - Snowcone,28,TheRudeDuck
Death from Above 1979 - Turn It Out,28,TheRudeDuck
Deerhunter - Ghost Outfit,28,TheRudeDuck
Fleet Foxes - He Doesn't Know Why,28,TheRudeDuck
Fleet Foxes - Sim Sala Bim,28,TheRudeDuck
Fleet Foxes - The Plains / Bitter Dancer,28,TheRudeDuck
Frank Ocean - Facebook Story,28,TheRudeDuck
Fugazi - Cassavetes,28,TheRudeDuck
Fugazi - Walken's Syndrome,28,TheRudeDuck
Fuzz - One,28,TheRudeDuck
Grizzly Bear - Glass Hillside,28,TheRudeDuck
Grizzly Bear - Three Rings,28,TheRudeDuck
Haywyre - Restraint,28,TheRudeDuck
King Gizzard & The Lizard Wizard - Cellophane,28,TheRudeDuck
King Gizzard & The Lizard Wizard - I'm Not In Your Mind,28,TheRudeDuck
Koda - Leaving,28,TheRudeDuck
Mac DeMarco - My Old Man,28,TheRudeDuck
Mac DeMarco - Still Beating,28,TheRudeDuck
Men I Trust - Say Can You Hear (Album V),28,TheRudeDuck
Metallica - Welcome Home (Sanitarium),28,TheRudeDuck
Mild High Club - Head Out,28,TheRudeDuck
Mild High Club - You and Me,28,TheRudeDuck
Miles Davis - Freddie Freeloader,28,TheRudeDuck
Miles Davis - So What,28,TheRudeDuck
Minutemen - Do You Want New Wave or Do You Want the Truth?,28,TheRudeDuck
Minutemen - Political Song for Michael Jackson to Sing,28,TheRudeDuck
Mission of Burma - Devotion,28,TheRudeDuck
Mission of Burma - Train,28,TheRudeDuck
Mission of Burma - Trem Two,28,TheRudeDuck
Queens of the Stone Age - Feel Good Hit of the Summer,28,TheRudeDuck
Radiohead - Black Star,28,TheRudeDuck
Radiohead - Down Is the New Up,28,TheRudeDuck
Radiohead - How to Disappear Completely,28,TheRudeDuck
Radiohead - I Might Be Wrong,28,TheRudeDuck
Radiohead - MK 1,28,TheRudeDuck
Run the Jewels - A Report to the Shareholders / Kill Your Masters,28,TheRudeDuck
Run the Jewels - Everybody Stay Calm,28,TheRudeDuck
Rush - Hemispheres - Prelude / Apollo / Dionysus / Armageddon / Cygnus / The Sphere - Medley/Album Version,28,TheRudeDuck
Rush - Tom Sawyer,28,TheRudeDuck
Soundgarden - Head Down,28,TheRudeDuck
"Sufjan Stevens - The Black Hawk War, or, How to Demolish an Entire Civilization and Still Feel Good About Yourself in the Morning, or, We Apologize for the Inconvenience But You're Going to Have to Leave Now, or...",28,TheRudeDuck
Tame Impala - Reality in Motion,28,TheRudeDuck
The Knife - Without You My Life Would Be Boring,28,TheRudeDuck
"The Strokes - Alone, Together",28,TheRudeDuck
Tool - Parabol,28,TheRudeDuck
"Tyler, The Creator - 911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy)",28,TheRudeDuck
"Tyler, The Creator - Boredom (feat. Rex Orange County & Anna of the North)",28,TheRudeDuck
"Tyler, The Creator - EARFQUAKE",28,TheRudeDuck
"Tyler, The Creator - Pothole (feat. Jaden Smith)",28,TheRudeDuck
"Tyler, The Creator - WHAT'S GOOD",28,TheRudeDuck
Unwound - Star Spangled Hell,28,TheRudeDuck
Yes - Everydays - Single Version,28,TheRudeDuck
At the Drive-In - Non-Zero Possibility,27,TheRudeDuck
Beck - Derelict,27,TheRudeDuck
Black Sabbath - Paranoid,27,TheRudeDuck
Fugazi - Great Cop,27,TheRudeDuck
Fugazi - Nice New Outfit,27,TheRudeDuck
Grizzly Bear - A Simple Answer,27,TheRudeDuck
Grizzly Bear - Speak in Rounds,27,TheRudeDuck
Haywyre - Impulse,27,TheRudeDuck
"King Gizzard & The Lizard Wizard - Cranes, Planes, Migraines",27,TheRudeDuck
King Gizzard & The Lizard Wizard - I'm In Your Mind Fuzz,27,TheRudeDuck
"La Dispute - Then Again, Maybe You Were Right",27,TheRudeDuck
Mac DeMarco - Dreams From Yesterday,27,TheRudeDuck
Mac DeMarco - One Another,27,TheRudeDuck
Mac DeMarco - One More Love Song,27,TheRudeDuck
Mat Zo - EZ,27,TheRudeDuck
Mat Zo - Soul Food,27,TheRudeDuck
Men I Trust - All Night,27,TheRudeDuck
Queens of the Stone Age - Quick and to the Pointless,27,TheRudeDuck
Queens of the Stone Age - Regular John,27,TheRudeDuck
Radiohead - Bangers + Mash,27,TheRudeDuck
Radiohead - Last Flowers,27,TheRudeDuck
Radiohead - MK 2,27,TheRudeDuck
Rush - Natural Science - Tide Pools / Hyperspace / Permanent - Medley/Album Version,27,TheRudeDuck
System of a Down - Chop Suey!,27,TheRudeDuck
The Knife - Marble House,27,TheRudeDuck
The Mars Volta - Conjugal Burns,27,TheRudeDuck
The Wrens - Happy,27,TheRudeDuck
Them Crooked Vultures - Dead End Friends,27,TheRudeDuck
Them Crooked Vultures - Scumbag Blues,27,TheRudeDuck
Tool - Parabola,27,TheRudeDuck
"Tyler, The Creator - I Ain't Got Time!",27,TheRudeDuck
"Tyler, The Creator - PUPPET",27,TheRudeDuck
"Tyler, The Creator - Who Dat Boy (feat. A$AP Rocky)",27,TheRudeDuck
Unwound - Ratbite,27,TheRudeDuck
Babe Rainbow - Monky Disco,26,TheRudeDuck
Babe Rainbow - Survival Into the 21st Century,26,TheRudeDuck
Beach House - Lazuli,26,TheRudeDuck
Built to Spill - I Would Hurt a Fly,26,TheRudeDuck
Cursive - Sierra,26,TheRudeDuck
Flume - Sintra,26,TheRudeDuck
Fugazi - Closed Captioned,26,TheRudeDuck
Fugazi - Reprovisional,26,TheRudeDuck
Glassjaw - Tip Your Bartender,26,TheRudeDuck
Grizzly Bear - About Face,26,TheRudeDuck
Grizzly Bear - Adelma,26,TheRudeDuck
Haywyre - Moment,26,TheRudeDuck
Hüsker Dü - Indecision Time,26,TheRudeDuck
Hüsker Dü - What's Going On,26,TheRudeDuck
Iceage - Plead the Fifth,26,TheRudeDuck
Kendrick Lamar - LOVE. FEAT. ZACARI.,26,TheRudeDuck
Kendrick Lamar - Real,26,TheRudeDuck
King Crimson - Epitaph,26,TheRudeDuck
Kyuss - 100 Degrees,26,TheRudeDuck
Mac DeMarco - Blue Boy,26,TheRudeDuck
Men I Trust - Seven (Album V),26,TheRudeDuck
Metallica - The Shortest Straw,26,TheRudeDuck
Mild High Club - Weeping Willow,26,TheRudeDuck
Minutemen - Toadies,26,TheRudeDuck
Nick Drake - Road,26,TheRudeDuck
Pink Floyd - The Great Gig in the Sky,26,TheRudeDuck
Queens of the Stone Age - Lightning Song,26,TheRudeDuck
Queens of the Stone Age - Monsters in the Parasol,26,TheRudeDuck
Radiohead - Go Slowly,26,TheRudeDuck
Radiohead - The Daily Mail,26,TheRudeDuck
"Radiohead - There, There",26,TheRudeDuck
Radiohead - Up on the Ladder,26,TheRudeDuck
Royal Blood - Blood Hands,26,TheRudeDuck
Soundgarden - Superunknown,26,TheRudeDuck
Sufjan Stevens - Age of Adz,26,TheRudeDuck
Sufjan Stevens - Flint (For the Unemployed and Underpaid),26,TheRudeDuck
Tame Impala - Past Life,26,TheRudeDuck
The Mars Volta - Metatron,26,TheRudeDuck
Thee Oh Sees - Minotaur,26,TheRudeDuck
Thrice - Cold Cash And Cold Hearts,26,TheRudeDuck
"Tyler, The Creator - November",26,TheRudeDuck
Unwound - One Lick Less,26,TheRudeDuck
Unwound - Scarlette,26,TheRudeDuck
Alexisonfire - Accidents,25,TheRudeDuck
Babe Rainbow - Cosmic Now,25,TheRudeDuck
Beach House - On the Sea,25,TheRudeDuck
Beach House - Other People,25,TheRudeDuck
Beach House - Troublemaker,25,TheRudeDuck
Beach House - Wild,25,TheRudeDuck
Beck - Novacane,25,TheRudeDuck
Black Sabbath - Rat Salad,25,TheRudeDuck
Built to Spill - Stop the Show,25,TheRudeDuck
Crumb - Fall Down,25,TheRudeDuck
deadmau5 - The Veldt - 8 Minute Edit,25,TheRudeDuck
Deerhunter - He Would Have Laughed,25,TheRudeDuck
Fleet Foxes - Blue Ridge Mountains,25,TheRudeDuck
Fleet Foxes - Meadowlarks,25,TheRudeDuck
Fleet Foxes - Quiet Houses,25,TheRudeDuck
Fleet Foxes - Ragged Wood,25,TheRudeDuck
Fleet Foxes - Sun It Rises,25,TheRudeDuck
Fleet Foxes - White Winter Hymnal,25,TheRudeDuck
Foo Fighters - February Stars,25,TheRudeDuck
Frank Ocean - Not Just Money,25,TheRudeDuck
Glassjaw - Cosmopolitan Blood Loss,25,TheRudeDuck
"Grizzly Bear - On a Neck, On a Spit",25,TheRudeDuck
Grizzly Bear - Sky Took Hold,25,TheRudeDuck
Grizzly Bear - While You Wait for the Others,25,TheRudeDuck
Iceage - Against the Moon,25,TheRudeDuck
Iceage - Cimmerian Shade,25,TheRudeDuck
Iceage - Hurrah,25,TheRudeDuck
Iceage - The Day the Music Dies,25,TheRudeDuck
jerkcurb - Night on Earth,25,TheRudeDuck
Kendrick Lamar - FEAR.,25,TheRudeDuck
Kendrick Lamar - You Ain't Gotta Lie (Momma Said),25,TheRudeDuck
King Gizzard & The Lizard Wizard - Countdown,25,TheRudeDuck
King Gizzard & The Lizard Wizard - Sketches of Brunswick East I,25,TheRudeDuck
King Gizzard & The Lizard Wizard - Tezeta,25,TheRudeDuck
Kyuss - Supa Scoopa and Mighty Scoop,25,TheRudeDuck
La Dispute - Damaged Goods,25,TheRudeDuck
Mat Zo - Too Late (feat. Sinead Egan),25,TheRudeDuck
Men I Trust - Dorian,25,TheRudeDuck
Metallica - Jump In The Fire (Remastered),25,TheRudeDuck
Mild High Club - ¿Whodunit?,25,TheRudeDuck
Mission of Burma - Max Ernst,25,TheRudeDuck
Mission of Burma - Outlaw,25,TheRudeDuck
Mission of Burma - This is Not A Photograph,25,TheRudeDuck
of Montreal - Gronlandic Edit,25,TheRudeDuck
Queens of the Stone Age - Everybody Knows That You Are Insane,25,TheRudeDuck
Radiohead - Bullet Proof ... I Wish I Was,25,TheRudeDuck
Radiohead - Knives Out,25,TheRudeDuck
Radiohead - Pulk/Pull Revolving Doors,25,TheRudeDuck
Radiohead - Sit Down. Stand Up,25,TheRudeDuck
Radiohead - Sulk,25,TheRudeDuck
Royal Blood - Little Monster,25,TheRudeDuck
Soundgarden - Mailman,25,TheRudeDuck
"Sufjan Stevens - All Good Naysayers, Speak Up! or Forever Hold Your Peace!",25,TheRudeDuck
"Sufjan Stevens - To the Workers of the Rock River Valley Region, I Have an Idea Concerning Your Predicament, and It Involves an Inner Tube, Bath Mats, and 21 Able-bodied Men",25,TheRudeDuck
Sufjan Stevens - Too Much,25,TheRudeDuck
System of a Down - Needles,25,TheRudeDuck
Tame Impala - Solitude Is Bliss,25,TheRudeDuck
Tame Impala - The Bold Arrow of Time,25,TheRudeDuck
The Mars Volta - Zed and Two Naughts,25,TheRudeDuck
Thrice - Under A Killing Moon,25,TheRudeDuck
Tool - Eon Blue Apocalypse,25,TheRudeDuck
Tool - The Grudge,25,TheRudeDuck
Tool - Ticks & Leeches,25,TheRudeDuck
"Tyler, The Creator - I DON'T LOVE YOU ANYMORE",25,TheRudeDuck
Unwound - Arboretum,25,TheRudeDuck
Alexisonfire - Control,24,TheRudeDuck
At the Drive-In - Catacombs,24,TheRudeDuck
Death from Above 1979 - Romantic Rights,24,TheRudeDuck
Deftones - Pink Maggit,24,TheRudeDuck
Deftones - RX Queen,24,TheRudeDuck
Fleet Foxes - Montezuma,24,TheRudeDuck
Fleetwood Mac - Never Going Back Again - 2004 Remaster,24,TheRudeDuck
Fugazi - Floating Boy,24,TheRudeDuck
Fugazi - Long Division,24,TheRudeDuck
Grizzly Bear - Aquarian,24,TheRudeDuck
Grizzly Bear - Gun-Shy,24,TheRudeDuck
Grizzly Bear - Wasted Acres,24,TheRudeDuck
Grizzly Bear - What's Wrong?,24,TheRudeDuck
Hüsker Dü - Somewhere,24,TheRudeDuck
Hüsker Dü - Standing by the Sea,24,TheRudeDuck
Iceage - Pain Killer,24,TheRudeDuck
Kaskade - Mercy,24,TheRudeDuck
Kendrick Lamar - untitled 04 | 08.14.2014.,24,TheRudeDuck
King Gizzard & The Lizard Wizard - Dusk To Dawn On Lygon Street,24,TheRudeDuck
King Gizzard & The Lizard Wizard - Polygondwanaland,24,TheRudeDuck
La Dispute - Bury Your Flame,24,TheRudeDuck
La Dispute - Such Small Hands,24,TheRudeDuck
Mac DeMarco - Brother,24,TheRudeDuck
Mac DeMarco - Sister,24,TheRudeDuck
Mild High Club - Dawn Patrol,24,TheRudeDuck
Mild High Club - Elegy,24,TheRudeDuck
Mild High Club - Taste Tomorrow,24,TheRudeDuck
Mild High Club - The Chat,24,TheRudeDuck
Minutemen - Retreat,24,TheRudeDuck
Mission of Burma - Execution,24,TheRudeDuck
Mission of Burma - Fame and Fortune,24,TheRudeDuck
Nirvana - Come as You Are,24,TheRudeDuck
Nirvana - Smells Like Teen Spirit,24,TheRudeDuck
Parquet Courts - Captive Of The Sun,24,TheRudeDuck
Parquet Courts - Normalization,24,TheRudeDuck
Parquet Courts - One Man No City,24,TheRudeDuck
Radiohead - 4 Minute Warning,24,TheRudeDuck
Radiohead - Go to Sleep,24,TheRudeDuck
Radiohead - In Limbo,24,TheRudeDuck
Radiohead - Sail to the Moon,24,TheRudeDuck
Red Hot Chili Peppers - Mellowship Slinky in B Major,24,TheRudeDuck
Rush - Lessons,24,TheRudeDuck
Slint - Breadcrumb Trail,24,TheRudeDuck
Soundgarden - 4th of July,24,TheRudeDuck
Soundgarden - Fresh Tendrils,24,TheRudeDuck
Sufjan Stevens - Futile Devices,24,TheRudeDuck
Sufjan Stevens - The Man of Metropolis Steals Our Hearts,24,TheRudeDuck
Supertramp - Gone Hollywood,24,TheRudeDuck
System of a Down - Forest,24,TheRudeDuck
Talking Heads - Crosseyed and Painless - 2005 Remaster,24,TheRudeDuck
Talking Heads - Pulled Up - 2005 Remaster,24,TheRudeDuck
"Tame Impala - New Person, Same Old Mistakes",24,TheRudeDuck
The Knife - Neverland,24,TheRudeDuck
The War on Drugs - Suffering,24,TheRudeDuck
Thrice - All That's Left,24,TheRudeDuck
Thrice - Silhouette,24,TheRudeDuck
"Tyler, The Creator - ARE WE STILL FRIENDS?",24,TheRudeDuck
Unwound - October All Over,24,TheRudeDuck
Yes - I See You - Remastered,24,TheRudeDuck
At the Drive-In - Alpha Centauri,23,TheRudeDuck
At the Drive-In - Chanbara,23,TheRudeDuck
At the Drive-In - Hulahoop Wounds,23,TheRudeDuck
Beck - Guess I'm Doing Fine,23,TheRudeDuck
Beck - Jack-Ass,23,TheRudeDuck
Built to Spill - Made-up Dreams,23,TheRudeDuck
Crumb - Nina,23,TheRudeDuck
Crumb - The Letter,23,TheRudeDuck
Dabin - You,23,TheRudeDuck
"Death from Above 1979 - Go Home, Get Down",23,TheRudeDuck
Deftones - Knife Prty,23,TheRudeDuck
Deftones - Passenger,23,TheRudeDuck
Deftones - Street Carp,23,TheRudeDuck
Fleet Foxes - Bedouin Dress,23,TheRudeDuck
Fleet Foxes - Heard Them Stirring,23,TheRudeDuck
Flume - Sleepless (feat. Jezzabell Doran),23,TheRudeDuck
Frank Ocean - Super Rich Kids,23,TheRudeDuck
Frank Ocean - Thinkin Bout You,23,TheRudeDuck
Fugazi - Instrument,23,TheRudeDuck
Fugazi - Latin Roots,23,TheRudeDuck
Fugazi - Reclamation,23,TheRudeDuck
Fugazi - Runaway Return,23,TheRudeDuck
Fugazi - Stacks,23,TheRudeDuck
Fugazi - Steady Diet,23,TheRudeDuck
Glassjaw - Ape Dos Mil,23,TheRudeDuck
Glassjaw - Pink Roses,23,TheRudeDuck
Grimes - Infinite ❤ Without Fulfillment,23,TheRudeDuck
Grimes - Oblivion,23,TheRudeDuck
Hot Snakes - Braintrust,23,TheRudeDuck
Hüsker Dü - Masochism World,23,TheRudeDuck
Hüsker Dü - Whatever,23,TheRudeDuck
King Gizzard & The Lizard Wizard - D-Day,23,TheRudeDuck
La Dispute - Woman (In Mirror),23,TheRudeDuck
Led Zeppelin - Friends - Remaster,23,TheRudeDuck
Mac DeMarco - Dreaming,23,TheRudeDuck
Men I Trust - I Hope to Be Around (Album V),23,TheRudeDuck
Men I Trust - Pines,23,TheRudeDuck
Mild High Club - Skiptracing (Reprise),23,TheRudeDuck
Mild High Club - TIMELINE,23,TheRudeDuck
Minutemen - The Big Foist,23,TheRudeDuck
Nirvana - In Bloom - Nevermind Version,23,TheRudeDuck
of Montreal - A Sentence Of Sorts In Kongsvinger,23,TheRudeDuck
Parquet Courts - Berlin Got Blurry,23,TheRudeDuck
Queens of the Stone Age - Avon,23,TheRudeDuck
Queens of the Stone Age - Burn the Witch,23,TheRudeDuck
Queens of the Stone Age - In My Head,23,TheRudeDuck
Queens of the Stone Age - Medication,23,TheRudeDuck
Queens of the Stone Age - Mosquito Song,23,TheRudeDuck
Radiohead - Daydreaming,23,TheRudeDuck
Red Hot Chili Peppers - Californication,23,TheRudeDuck
Red Hot Chili Peppers - The Righteous & The Wicked,23,TheRudeDuck
Sufjan Stevens - I Walked,23,TheRudeDuck
Sufjan Stevens - I Want To Be Well,23,TheRudeDuck
Sufjan Stevens - Jacksonville,23,TheRudeDuck
Sufjan Stevens - Now That I'm Older,23,TheRudeDuck
System of a Down - ATWA,23,TheRudeDuck
System of a Down - Deer Dance,23,TheRudeDuck
System of a Down - X,23,TheRudeDuck
Tame Impala - Why Won't You Make Up Your Mind?,23,TheRudeDuck
Yes - Beyond And Before - Remastered,23,TheRudeDuck
Animal Collective - In the Flowers,22,TheRudeDuck
Animal Collective - My Girls,22,TheRudeDuck
Arcade Fire - Une année sans lumière,22,TheRudeDuck
Babe Rainbow - Ready For Tomorrow,22,TheRudeDuck
Beach House - New Year,22,TheRudeDuck
Beck - Blackbird Chain,22,TheRudeDuck
Black Sabbath - Hand of Doom,22,TheRudeDuck
Black Sabbath - Sweet Leaf,22,TheRudeDuck
deadmau5 - I Remember,22,TheRudeDuck
Fleet Foxes - English House,22,TheRudeDuck
Flume - Holdin On,22,TheRudeDuck
